"user.name","user.yearOfBirth","user.sex","user.osName","module.name","module.version","session.id","session.index","session.startTime","session.endTime","session.completed","session.subject.subject-code","trial.id","trial.index","trial.name","trial.symm_processing.answer","trial.symm_processing.durationTime","trial.symm_processing.endTime","trial.symm_processing.maxPoints","trial.symm_processing.minPoints","trial.symm_processing.outcome","trial.symm_processing.points","trial.symm_processing.question","trial.symm_processing.response","trial.symm_processing.result","trial.symm_processing.startTime","trial.symm_span.answer","trial.symm_span.durationTime","trial.symm_span.endTime","trial.symm_span.load","trial.symm_span.maxPoints","trial.symm_span.minPoints","trial.symm_span.outcome","trial.symm_span.points","trial.symm_span.question","trial.symm_span.response","trial.symm_span.result","trial.symm_span.startTime","trial.symm_span.trialNo"
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","1","0","module.list.comp.exec.symm_processing","0","2350","2019-07-11 16:38:35.392","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:38:33.042",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","2","1","module.list.comp.exec.symm_processing","0","2750","2019-07-11 16:38:39.693","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:38:36.943",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","3","2","module.list.comp.exec.symm_span",,,,,,,,,,,,"[0, 15]","2939","2019-07-11 16:38:42.913","2","1","0","FINISHED","1","[0, 15]","[0, 15]","success","2019-07-11 16:38:39.973","1"
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","4","3","module.list.comp.exec.symm_processing","1","1716","2019-07-11 16:38:49.204","1","0","FINISHED","0","symmetry_judgement","0","failure","2019-07-11 16:38:47.487",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","5","4","module.list.comp.exec.symm_processing","1","1253","2019-07-11 16:38:52.004","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:38:50.751",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","6","5","module.list.comp.exec.symm_span",,,,,,,,,,,,"[9, 14]","4894","2019-07-11 16:38:57.168","2","1","0","FINISHED","0","[9, 14]","[13, 15]","failure","2019-07-11 16:38:52.274","2"
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","7","6","module.list.comp.exec.symm_processing","0","1371","2019-07-11 16:39:03.109","1","0","FINISHED","0","symmetry_judgement","1","failure","2019-07-11 16:39:01.736",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","8","7","module.list.comp.exec.symm_processing","1","1079","2019-07-11 16:39:05.725","1","0","FINISHED","0","symmetry_judgement","0","failure","2019-07-11 16:39:04.646",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","9","8","module.list.comp.exec.symm_span",,,,,,,,,,,,"[15, 6]","3249","2019-07-11 16:39:09.240","2","1","0","FINISHED","0","[15, 6]","[6, 15]","failure","2019-07-11 16:39:05.991","3"
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","10","9","module.list.comp.exec.symm_processing","1","1394","2019-07-11 16:39:15.216","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:39:13.822",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","11","10","module.list.comp.exec.symm_processing","1","1082","2019-07-11 16:39:17.836","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:39:16.753",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","12","11","module.list.comp.exec.symm_span",,,,,,,,,,,,"[3, 8]","2141","2019-07-11 16:39:20.249","2","1","0","FINISHED","1","[3, 8]","[3, 8]","success","2019-07-11 16:39:18.107","4"
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","13","12","module.list.comp.exec.symm_processing","1","1164","2019-07-11 16:39:26.004","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:39:24.840",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","14","13","module.list.comp.exec.symm_processing","0","792","2019-07-11 16:39:28.336","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:39:27.543",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","15","14","module.list.comp.exec.symm_span",,,,,,,,,,,,"[8, 4]","1518","2019-07-11 16:39:30.120","2","1","0","FINISHED","1","[8, 4]","[8, 4]","success","2019-07-11 16:39:28.601","5"
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","16","15","module.list.comp.exec.symm_processing","1","957","2019-07-11 16:39:35.657","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:39:34.698",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","17","16","module.list.comp.exec.symm_processing","0","1251","2019-07-11 16:39:38.452","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:39:37.200",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","18","17","module.list.comp.exec.symm_processing","0","1898","2019-07-11 16:39:41.900","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:39:40.001",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","19","18","module.list.comp.exec.symm_span",,,,,,,,,,,,"[1, 2, 12]","2837","2019-07-11 16:39:45.009","3","1","0","FINISHED","0","[1, 2, 12]","[12, 1, 2]","failure","2019-07-11 16:39:42.171","6"
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","20","19","module.list.comp.exec.symm_processing","0","1475","2019-07-11 16:39:51.075","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:39:49.600",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","21","20","module.list.comp.exec.symm_processing","1","1198","2019-07-11 16:39:53.811","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:39:52.613",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","22","21","module.list.comp.exec.symm_processing","0","1287","2019-07-11 16:39:56.649","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:39:55.362",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","23","22","module.list.comp.exec.symm_span",,,,,,,,,,,,"[3, 4, 13]","1927","2019-07-11 16:39:58.849","3","1","0","FINISHED","0","[3, 4, 13]","[13, 4, 3]","failure","2019-07-11 16:39:56.921","7"
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","24","23","module.list.comp.exec.symm_processing","1","2631","2019-07-11 16:40:06.067","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:40:03.436",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","25","24","module.list.comp.exec.symm_processing","1","1412","2019-07-11 16:40:09.019","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:40:07.607",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","26","25","module.list.comp.exec.symm_processing","1","1107","2019-07-11 16:40:11.675","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:40:10.568",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","27","26","module.list.comp.exec.symm_span",,,,,,,,,,,,"[1, 13, 8]","2526","2019-07-11 16:40:14.473","3","1","0","FINISHED","0","[1, 13, 8]","[8, 4, 13]","failure","2019-07-11 16:40:11.946","8"
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","28","27","module.list.comp.exec.symm_processing","1","1189","2019-07-11 16:40:20.219","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:40:19.030",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","29","28","module.list.comp.exec.symm_processing","1","2205","2019-07-11 16:40:23.971","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:40:21.765",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","30","29","module.list.comp.exec.symm_processing","1","987","2019-07-11 16:40:26.507","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:40:25.519",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","31","30","module.list.comp.exec.symm_processing","1","1378","2019-07-11 16:40:29.428","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:40:28.048",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","32","31","module.list.comp.exec.symm_span",,,,,,,,,,,,"[7, 3, 14, 2]","7239","2019-07-11 16:40:36.937","4","1","0","FINISHED","0","[7, 3, 14, 2]","[2, 7, 11, 14]","failure","2019-07-11 16:40:29.697","9"
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","33","32","module.list.comp.exec.symm_processing","0","1646","2019-07-11 16:40:43.148","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:40:41.502",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","34","33","module.list.comp.exec.symm_processing","1","1089","2019-07-11 16:40:45.779","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:40:44.690",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","35","34","module.list.comp.exec.symm_processing","0","816","2019-07-11 16:40:48.140","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:40:47.323",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","36","35","module.list.comp.exec.symm_processing","1","897","2019-07-11 16:40:50.579","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:40:49.682",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","37","36","module.list.comp.exec.symm_span",,,,,,,,,,,,"[9, 5, 15, 0]","3051","2019-07-11 16:40:53.896","4","1","0","FINISHED","1","[9, 5, 15, 0]","[9, 5, 15, 0]","success","2019-07-11 16:40:50.846","10"
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","38","37","module.list.comp.exec.symm_processing","1","892","2019-07-11 16:40:59.361","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:40:58.468",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","39","38","module.list.comp.exec.symm_processing","0","822","2019-07-11 16:41:01.715","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:41:00.894",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","40","39","module.list.comp.exec.symm_processing","1","732","2019-07-11 16:41:03.987","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:41:03.255",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","41","40","module.list.comp.exec.symm_processing","1","766","2019-07-11 16:41:06.288","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:41:05.522",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","42","41","module.list.comp.exec.symm_span",,,,,,,,,,,,"[5, 9, 15, 1]","2691","2019-07-11 16:41:09.248","4","1","0","FINISHED","0","[5, 9, 15, 1]","[9, 5, 15, 1]","failure","2019-07-11 16:41:06.557","11"
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","43","42","module.list.comp.exec.symm_processing","0","858","2019-07-11 16:41:14.680","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:41:13.822",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","44","43","module.list.comp.exec.symm_processing","0","1867","2019-07-11 16:41:18.084","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:41:16.216",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","45","44","module.list.comp.exec.symm_processing","0","869","2019-07-11 16:41:20.488","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:41:19.620",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","46","45","module.list.comp.exec.symm_processing","1","1565","2019-07-11 16:41:23.587","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:41:22.022",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","47","46","module.list.comp.exec.symm_processing","1","1864","2019-07-11 16:41:26.996","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:41:25.132",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","48","47","module.list.comp.exec.symm_span",,,,,,,,,,,,"[1, 13, 2, 4, 3]","3455","2019-07-11 16:41:30.721","5","1","0","FINISHED","0","[1, 13, 2, 4, 3]","[13, 1, 2, 4, 3]","failure","2019-07-11 16:41:27.265","12"
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","49","48","module.list.comp.exec.symm_processing","0","991","2019-07-11 16:41:36.292","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:41:35.301",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","50","49","module.list.comp.exec.symm_processing","1","1450","2019-07-11 16:41:39.284","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:41:37.833",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","51","50","module.list.comp.exec.symm_processing","1","1814","2019-07-11 16:41:42.636","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:41:40.821",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","52","51","module.list.comp.exec.symm_processing","0","973","2019-07-11 16:41:45.147","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:41:44.174",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","53","52","module.list.comp.exec.symm_processing","0","3948","2019-07-11 16:41:50.620","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:41:46.671",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","54","53","module.list.comp.exec.symm_span",,,,,,,,,,,,"[8, 12, 2, 7, 9]","5370","2019-07-11 16:41:56.257","5","1","0","FINISHED","0","[8, 12, 2, 7, 9]","[12, 8, 3, 9, 5]","failure","2019-07-11 16:41:50.886","13"
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","55","54","module.list.comp.exec.symm_processing","0","1229","2019-07-11 16:42:02.060","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:42:00.830",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","56","55","module.list.comp.exec.symm_processing","1","1595","2019-07-11 16:42:05.204","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:42:03.608",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","57","56","module.list.comp.exec.symm_processing","0","2255","2019-07-11 16:42:09.005","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:42:06.749",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","58","57","module.list.comp.exec.symm_processing","0","1453","2019-07-11 16:42:12.004","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:42:10.550",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","59","58","module.list.comp.exec.symm_processing","1","1282","2019-07-11 16:42:14.828","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:42:13.545",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","60","59","module.list.comp.exec.symm_span",,,,,,,,,,,,"[6, 12, 9, 5, 10]","3229","2019-07-11 16:42:18.329","5","1","0","FINISHED","0","[6, 12, 9, 5, 10]","[6, 12, 5, 9, 10]","failure","2019-07-11 16:42:15.098","14"
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","61","60","module.list.comp.exec.symm_processing","0","2753","2019-07-11 16:42:25.648","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:42:22.894",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","62","61","module.list.comp.exec.symm_processing","0","1339","2019-07-11 16:42:28.516","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:42:27.177",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","63","62","module.list.comp.exec.symm_processing","1","1160","2019-07-11 16:42:31.225","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:42:30.064",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","64","63","module.list.comp.exec.symm_processing","1","1500","2019-07-11 16:42:34.268","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:42:32.768",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","65","64","module.list.comp.exec.symm_processing","1","1393","2019-07-11 16:42:37.196","1","0","FINISHED","0","symmetry_judgement","0","failure","2019-07-11 16:42:35.803",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","66","65","module.list.comp.exec.symm_processing","0","1551","2019-07-11 16:42:40.293","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:42:38.741",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","67","66","module.list.comp.exec.symm_span",,,,,,,,,,,,"[14, 2, 13, 10, 5, 8]","5313","2019-07-11 16:42:45.872","6","1","0","FINISHED","0","[14, 2, 13, 10, 5, 8]","[13, 14, 10, 6, 8, 4]","failure","2019-07-11 16:42:40.558","15"
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","68","67","module.list.comp.exec.symm_processing","0","907","2019-07-11 16:42:51.355","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:42:50.448",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","69","68","module.list.comp.exec.symm_processing","0","1511","2019-07-11 16:42:54.404","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:42:52.893",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","70","69","module.list.comp.exec.symm_processing","0","1449","2019-07-11 16:42:57.395","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:42:55.946",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","71","70","module.list.comp.exec.symm_processing","0","1343","2019-07-11 16:43:00.283","1","0","FINISHED","0","symmetry_judgement","1","failure","2019-07-11 16:42:58.940",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","72","71","module.list.comp.exec.symm_processing","1","867","2019-07-11 16:43:02.692","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:43:01.824",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","73","72","module.list.comp.exec.symm_processing","0","2282","2019-07-11 16:43:06.508","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:43:04.225",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","74","73","module.list.comp.exec.symm_span",,,,,,,,,,,,"[4, 2, 1, 10, 5, 14]","5350","2019-07-11 16:43:12.129","6","1","0","FINISHED","0","[4, 2, 1, 10, 5, 14]","[4, 10, 2, 1, 15, 14]","failure","2019-07-11 16:43:06.778","16"
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","75","74","module.list.comp.exec.symm_processing","1","1083","2019-07-11 16:43:17.780","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:43:16.695",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","76","75","module.list.comp.exec.symm_processing","1","1045","2019-07-11 16:43:20.369","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:43:19.323",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","77","76","module.list.comp.exec.symm_processing","1","1099","2019-07-11 16:43:23.004","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:43:21.904",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","78","77","module.list.comp.exec.symm_processing","0","1763","2019-07-11 16:43:26.324","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:43:24.560",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","79","78","module.list.comp.exec.symm_processing","1","1177","2019-07-11 16:43:29.043","1","0","FINISHED","1","symmetry_judgement","1","success","2019-07-11 16:43:27.866",,,,,,,,,,,,,
"Behavioral_Lab","1991",,"Windows 10","Symmetry Span","1","3","3","2019-07-11 16:24:29.803","2019-07-11 16:45:17.068","1","99999","80","79","module.list.comp.exec.symm_processing","0","1257","2019-07-11 16:43:31.843","1","0","FINISHED","1","symmetry_judgement","0","success","2019-07-11 16:43:30.585",,,,,,,,,,,,,
